ID       ,Genero ,Casado ,Edad                ,Graduado ,Profesion        ,Experiencia laboral ,Gastoscore ,Family_Size ,anno_nacimiento      ,Generacion            ,Ingresos anuales brutos ,Provincia              ,Digital_encuesta ,Gasto_medio_mensual_cuota ,Abandono ,Dias_cliente          ,Campanna_anno
CLI2648  ,M      ,No     ,0.17948717948717952 ,Si       ,Funcionario      ,10-20annos          ,Bajo       ,      0.25  ,0.8205128205128212   ,Millennials           ,0.14508307900983386     ,Cadiz                  ,"1,813"          ,      0.0                 ,     0.0 ,0.43333333333333335   ,
CLI2649  ,M      ,No     ,0.10256410256410259 ,No       ,Otros            ,<10annos            ,Bajo       ,      1.0   ,0.8974358974358978   ,Millennials           ,0.05107663614784674     ,Cadiz                  ,"3,099"          ,      0.0                 ,     0.0 ,0.8017543859649122    ,3
CLI2650  ,M      ,No     ,0.03846153846153849 ,No       ,Medico           ,<10annos            ,Bajo       ,      0.0   ,0.9615384615384635   ,Generacion Z          ,0.06102916242794168     ,Huesca                 ,"3,065"          ,      0.0                 ,     0.0 ,0.968421052631579     ,4
CLI2651  ,M      ,No     ,0.02564102564102566 ,No       ,Funcionario      ,<10annos            ,Bajo       ,      0.375 ,0.9743589743589745   ,Generacion Z          ,0.05695998643608002     ,Murcia                 ,"14,085"         ,      0.0                 ,     0.0 ,0.16842105263157894   ,
CLI2652  ,M      ,No     ,0.10256410256410259 ,No       ,Ejecutivo        ,<10annos            ,Bajo       ,      0.25  ,0.8974358974358978   ,Millennials           ,0.05358596134282809     ,Huelva                 ,"1,512"          ,      0.0                 ,     0.0 ,0.9912280701754385    ,4
CLI2653  ,M      ,Si     ,0.10256410256410259 ,Si       ,Artista          ,<10annos            ,Bajo       ,      0.125 ,0.8974358974358978   ,Millennials           ,0.12438114615123771     ,Cordoba                ,"2,616"          ,      0.0                 ,     0.0 ,0.11403508771929824   ,
CLI2654  ,M      ,No     ,0.15384615384615385 ,No       ,Otros            ,10-20annos          ,Bajo       ,      0.25  ,0.8461538461538467   ,Millennials           ,0.1689640556120719      ,Madrid                 ,"1,1"            ,      0.0                 ,     0.0 ,0.32105263157894737   ,
CLI2655  ,F      ,Si     ,0.7564102564102564  ,No       ,Otros            ,+20annos            ,Medio      ,      0.25  ,0.2435897435897445   ,Generacion Silenciosa ,0.7140556120718888      ,Cuenca                 ,"1,091"          ,      0.0                 ,     0.0 ,0.312280701754386     ,
CLI2656  ,M      ,Si     ,0.42307692307692313 ,Si       ,Artista          ,+20annos            ,Alto       ,      0.125 ,0.5769230769230802   ,Generacion X          ,0.5702356731095286      ,Melilla                ,"0,72"           ,      0.11764705882352944 ,     0.0 ,0.6631578947368421    ,3
CLI2657  ,M      ,No     ,0.14102564102564102 ,No       ,Medico           ,<10annos            ,Bajo       ,      0.5   ,0.8589743589743613   ,Millennials           ,0.07177856900644286     ,Badajoz                ,"1,077"          ,      0.0                 ,     0.0 ,0.9631578947368421    ,4
CLI2658  ,F      ,Si     ,0.33333333333333337 ,Si       ,Artista          ,+20annos            ,Alto       ,      0.25  ,0.6666666666666679   ,Generacion X          ,0.39008138351983723     ,Ceuta                  ,"0,779"          ,      0.29411764705882354 ,     1.0 ,0.21578947368421053   ,
CLI2659  ,F      ,Si     ,0.1923076923076923  ,Si       ,Artista          ,10-20annos          ,Bajo       ,      0.25  ,0.8076923076923102   ,Millennials           ,0.05288233299423534     ,Almeria                ,"1,146"          ,      0.0                 ,     0.0 ,0.28596491228070176   ,
CLI2660  ,M      ,Si     ,0.4358974358974359  ,Si       ,Artista          ,+20annos            ,Bajo       ,      0.0   ,0.5641025641025657   ,Generacion X          ,0.24062394031875212     ,Ceuta                  ,"1,287"          ,      0.11764705882352944 ,     1.0 ,0.6122807017543859    ,3
CLI2661  ,F      ,Si     ,0.5256410256410257  ,Si       ,Artista          ,+20annos            ,Medio      ,      0.125 ,0.47435897435897445  ,Generacion X          ,0.7929467616141066      ,Almeria                ,"0,974"          ,      0.11764705882352944 ,     1.0 ,0.13508771929824562   ,
CLI2662  ,F      ,Si     ,0.3076923076923077  ,Si       ,Artista          ,+20annos            ,Medio      ,      0.25  ,0.6923076923076934   ,Generacion X          ,0.3960918955578162      ,Zamora                 ,"1,468"          ,      0.0                 ,     0.0 ,0.643859649122807     ,3
CLI2663  ,F      ,No     ,0.2692307692307693  ,Si       ,Medico           ,10-20annos          ,Bajo       ,      0.25  ,0.7307692307692335   ,Millennials           ,0.29895727365208546     ,Cuenca                 ,"0,985"          ,      0.0                 ,     0.0 ,0.5982456140350877    ,3
CLI2664  ,M      ,No     ,0.1282051282051282  ,No       ,Funcionario      ,<10annos            ,Bajo       ,      0.375 ,0.8717948717948723   ,Millennials           ,0.11464903357070194     ,La Rioja               ,"1,79"           ,      0.0                 ,     0.0 ,0.13333333333333333   ,
CLI2665  ,F      ,Si     ,0.1923076923076923  ,Si       ,Construccion     ,10-20annos          ,Alto       ,      0.125 ,0.8076923076923102   ,Millennials           ,0.10374703289250595     ,Avila                  ,"1,008"          ,      0.0                 ,     0.0 ,0.8789473684210526    ,4
CLI2666  ,M      ,Si     ,0.2564102564102564  ,No       ,Ejecutivo        ,10-20annos          ,Alto       ,      0.375 ,0.7435897435897445   ,Millennials           ,0.5130807053238386      ,Navarra                ,"1,008"          ,      0.0                 ,     0.0 ,0.43333333333333335   ,
CLI2667  ,F      ,No     ,0.14102564102564102 ,Si       ,Construccion     ,<10annos            ,Bajo       ,      0.0   ,0.8589743589743613   ,Millennials           ,0.1294506612410987      ,Guadalajara            ,"1,629"          ,      0.0                 ,     1.0 ,0.43157894736842106   ,
CLI2668  ,M      ,Si     ,0.7564102564102564  ,No       ,Otros            ,+20annos            ,Medio      ,      0.0   ,0.2435897435897445   ,Generacion Silenciosa ,0.4267209223465582      ,Vizcaya                ,"1,228"          ,      0.0                 ,     0.0 ,0.24035087719298248   ,
CLI2669  ,M      ,No     ,0.0                 ,No       ,Otros            ,<10annos            ,Bajo       ,      0.375 ,1.0                  ,Generacion Z          ,0.10165310274669381     ,Pontevedra             ,"2,961"          ,      0.0                 ,     0.0 ,0.005263157894736838  ,
CLI2670  ,F      ,No     ,0.2564102564102564  ,Si       ,Artista          ,10-20annos          ,Bajo       ,      0.0   ,0.7435897435897445   ,Millennials           ,0.20291624279416753     ,Tarragona              ,"1,284"          ,      0.11764705882352944 ,     0.0 ,0.9666666666666667    ,1
CLI2671  ,F      ,Si     ,0.15384615384615385 ,No       ,Construccion     ,10-20annos          ,Alto       ,      0.25  ,0.8461538461538467   ,Millennials           ,0.09326042726347916     ,Teruel                 ,"0,824"          ,      0.0                 ,     0.0 ,0.24035087719298248   ,
CLI2672  ,F      ,Si     ,0.9871794871794872  ,Si       ,Servicios        ,+20annos            ,Alto       ,      0.125 ,0.012820512820514551 ,Generacion Silenciosa ,0.4093167175313666      ,Vizcaya                ,"1,111"          ,      0.11764705882352944 ,     1.0 ,0.5526315789473684    ,"0,5"
CLI2673  ,F      ,No     ,0.28205128205128205 ,Si       ,Ingeniero        ,+20annos            ,Bajo       ,      0.0   ,0.717948717948719    ,Millennials           ,0.4612410986775178      ,Melilla                ,"1,56"           ,      0.11764705882352944 ,     0.0 ,0.9052631578947368    ,1
CLI2674  ,M      ,Si     ,0.9743589743589745  ,Si       ,Servicios        ,+20annos            ,Bajo       ,      0.0   ,0.02564102564102555  ,Generacion Silenciosa ,0.74342997626314        ,Guipuzcoa              ,"1,209"          ,      0.11764705882352944 ,     0.0 ,0.3701754385964912    ,
CLI2675  ,M      ,Si     ,0.46153846153846156 ,Si       ,Artista          ,+20annos            ,Bajo       ,      0.25  ,0.5384615384615401   ,Generacion X          ,0.18252797558494405     ,Granada                ,"0,681"          ,      0.0                 ,     0.0 ,0.26140350877192986   ,
CLI2676  ,M      ,Si     ,0.46153846153846156 ,Si       ,Otros            ,+20annos            ,Medio      ,      0.375 ,0.5384615384615401   ,Generacion X          ,0.8632163445235674      ,Las Palmas             ,"0,935"          ,      0.29411764705882354 ,     1.0 ,0.5017543859649123    ,"0,5"
CLI2677  ,M      ,No     ,0.17948717948717952 ,No       ,Artista          ,10-20annos          ,Bajo       ,      0.125 ,0.8205128205128212   ,Millennials           ,0.07922177009155645     ,Burgos                 ,"2,043"          ,      0.0                 ,     0.0 ,0.34210526315789475   ,
CLI2678  ,F      ,Si     ,0.41025641025641024 ,Si       ,Artista          ,+20annos            ,Medio      ,      0.25  ,0.5897435897435912   ,Generacion X          ,0.19035266191929467     ,La Rioja               ,"0,642"          ,      0.0                 ,     0.0 ,0.4210526315789474    ,
CLI2679  ,F      ,Si     ,0.7307692307692307  ,No       ,Artista          ,+20annos            ,Alto       ,      0.125 ,0.26923076923077005  ,Generacion X          ,0.24028484231943031     ,Teruel                 ,"15,215"         ,      0.0                 ,     1.0 ,0.5280701754385965    ,"0,5"
CLI2680  ,M      ,No     ,0.17948717948717952 ,No       ,Funcionario      ,10-20annos          ,Bajo       ,      0.375 ,0.8205128205128212   ,Millennials           ,0.06511529331976942     ,Albacete               ,"1,077"          ,      0.0                 ,     1.0 ,0.2754385964912281    ,
CLI2681  ,M      ,No     ,0.15384615384615385 ,Si       ,Funcionario      ,10-20annos          ,Bajo       ,      0.625 ,0.8461538461538467   ,Millennials           ,0.1277636486944727      ,Cuenca                 ,"0,824"          ,      0.0                 ,     0.0 ,0.08070175438596491   ,
CLI2682  ,F      ,No     ,0.02564102564102566 ,No       ,Funcionario      ,<10annos            ,Bajo       ,      0.0   ,0.9743589743589745   ,Generacion Z          ,0.09784672770430655     ,Castellon              ,"2,789"          ,      0.0                 ,     0.0 ,0.26666666666666666   ,
CLI2683  ,F      ,No     ,0.3205128205128205  ,Si       ,Artista          ,+20annos            ,Bajo       ,      0.0   ,0.6794871794871824   ,Generacion X          ,0.375567989148864       ,Melilla                ,"0,732"          ,      0.11764705882352944 ,     0.0 ,0.5298245614035088    ,"0,5"
CLI2684  ,M      ,Si     ,0.7051282051282051  ,No       ,Otros            ,+20annos            ,Medio      ,      0.125 ,0.2948717948717956   ,Generacion X          ,0.7246863343506273      ,Teruel                 ,"1,482"          ,      0.5294117647058822  ,     0.0 ,0.9385964912280701    ,4
CLI2685  ,M      ,Si     ,0.14102564102564102 ,Si       ,Artista          ,<10annos            ,Bajo       ,      0.125 ,0.8589743589743613   ,Millennials           ,0.14134452356731095     ,Alicante               ,"1,376"          ,      0.0                 ,     0.0 ,0.6824561403508772    ,3
CLI2686  ,M      ,No     ,0.1923076923076923  ,Si       ,Medico           ,10-20annos          ,Bajo       ,      0.375 ,0.8076923076923102   ,Millennials           ,0.08532553407934892     ,Burgos                 ,"0,939"          ,      0.0                 ,     0.0 ,0.03157894736842105   ,
CLI2687  ,M      ,Si     ,0.8076923076923077  ,Si       ,Servicios        ,+20annos            ,Bajo       ,      0.0   ,0.1923076923076934   ,Generacion Silenciosa ,0.27065954560868094     ,La Coruna              ,"1,541"          ,      0.11764705882352944 ,     0.0 ,0.13508771929824562   ,
CLI2688  ,F      ,No     ,0.2948717948717948  ,Si       ,Funcionario      ,+20annos            ,Bajo       ,      0.0   ,0.705128205128208    ,Millennials           ,0.4183197694133605      ,Gerona                 ,"1,422"          ,      0.11764705882352944 ,     0.0 ,0.3157894736842105    ,
CLI2689  ,M      ,No     ,0.0                 ,No       ,Funcionario      ,<10annos            ,Bajo       ,      0.25  ,1.0                  ,Generacion Z          ,0.06508138351983725     ,Barcelona              ,"2,34"           ,      0.0                 ,     0.0 ,0.6596491228070175    ,3
CLI2690  ,F      ,Si     ,0.33333333333333337 ,Si       ,Artista          ,+20annos            ,Medio      ,      0.125 ,0.6666666666666679   ,Generacion X          ,0.7227619532044762      ,Santa Cruz de Tenerife ,"1,482"          ,      0.11764705882352944 ,     1.0 ,0.5807017543859648    ,"0,5"
CLI2691  ,M      ,Si     ,0.42307692307692313 ,Si       ,Ejecutivo        ,+20annos            ,Medio      ,      0.375 ,0.5769230769230802   ,Generacion X          ,0.09660054255679892     ,Castellon              ,"1,365"          ,      0.0                 ,     1.0 ,0.32280701754385965   ,
CLI2692  ,F      ,Si     ,0.7307692307692307  ,Si       ,Artista          ,+20annos            ,Alto       ,      0.125 ,0.26923076923077005  ,Generacion X          ,0.22854357409291287     ,Caceres                ,"1,737"          ,      0.11764705882352944 ,     0.0 ,0.7578947368421052    ,1
CLI2693  ,M      ,Si     ,0.3846153846153846  ,Si       ,Artista          ,+20annos            ,Medio      ,      0.125 ,0.6153846153846168   ,Generacion X          ,0.9707697524584606      ,Jaen                   ,"1,052"          ,      0.11764705882352944 ,     0.0 ,0.5035087719298246    ,"0,5"
CLI2694  ,F      ,No     ,0.15384615384615385 ,Si       ,Funcionario      ,10-20annos          ,Bajo       ,      0.375 ,0.8461538461538467   ,Millennials           ,0.05334011529331978     ,Castellon              ,"2,066"          ,      0.0                 ,     0.0 ,0.7912280701754386    ,3
CLI2695  ,M      ,Si     ,0.4487179487179487  ,Si       ,Otros            ,+20annos            ,Medio      ,      0.25  ,0.5512820512820511   ,Generacion X          ,0.3772380467955239      ,Murcia                 ,"1,678"          ,      0.29411764705882354 ,     0.0 ,0.456140350877193     ,
CLI2696  ,F      ,No     ,0.05128205128205132 ,No       ,Funcionario      ,<10annos            ,Bajo       ,      0.625 ,0.9487179487179489   ,Generacion Z          ,0.03796202102407595     ,Toledo                 ,"1,926"          ,      0.0                 ,     0.0 ,0.5473684210526315    ,"0,5"
CLI2697  ,M      ,Si     ,0.39743589743589747 ,Si       ,Artista          ,+20annos            ,Bajo       ,      0.125 ,0.6025641025641058   ,Generacion X          ,0.28368938623262124     ,Vizcaya                ,"1,639"          ,      0.11764705882352944 ,     0.0 ,0.3263157894736842    ,
CLI2698  ,M      ,Si     ,0.2948717948717948  ,No       ,Artista          ,+20annos            ,Bajo       ,      0.125 ,0.705128205128208    ,Millennials           ,0.10585791793828417     ,Soria                  ,"1,79"           ,      0.0                 ,     0.0 ,0.9298245614035088    ,4
